team,rank,country,elo,league,week
Lazio,37,ITA,1718.35864258,ITA-Serie A,2021-9-25
Sassuolo,50,ITA,1678.59204102,ITA-Serie A,2021-9-25
Sampdoria,57,ITA,1647.24645996,ITA-Serie A,2021-9-25
Fiorentina,59,ITA,1644.45654297,ITA-Serie A,2021-9-25
Bologna,71,ITA,1604.37304688,ITA-Serie A,2021-9-25
Torino,75,ITA,1599.24023438,ITA-Serie A,2021-9-25
Udinese,76,ITA,1598.80664062,ITA-Serie A,2021-9-25
Genoa,77,ITA,1598.01171875,ITA-Serie A,2021-9-25
Verona,83,ITA,1578.15942383,ITA-Serie A,2021-9-25
Cagliari,86,ITA,1562.38952637,ITA-Serie A,2021-9-25
Empoli,88,ITA,1544.41247559,ITA-Serie A,2021-9-25
Spezia,90,ITA,1535.39135742,ITA-Serie A,2021-9-25
Venezia,97,ITA,1483.64660645,ITA-Serie A,2021-9-25
Salernitana,98,ITA,1464.32043457,ITA-Serie A,2021-9-25
Inter,8,ITA,1889.10583496,ITA-Serie A,2021-10-2
Juventus,14,ITA,1838.94226074,ITA-Serie A,2021-10-2
Atalanta,15,ITA,1831.05969238,ITA-Serie A,2021-10-2
Napoli,17,ITA,1820.05651855,ITA-Serie A,2021-10-2
Milan,18,ITA,1811.05883789,ITA-Serie A,2021-10-2
Roma,28,ITA,1753.56884766,ITA-Serie A,2021-10-2
Lazio,35,ITA,1729.12719727,ITA-Serie A,2021-10-2
Sassuolo,50,ITA,1679.72753906,ITA-Serie A,2021-10-2
Fiorentina,55,ITA,1650.72998047,ITA-Serie A,2021-10-2
Sampdoria,57,ITA,1642.51708984,ITA-Serie A,2021-10-2
Torino,73,ITA,1595.49682617,ITA-Serie A,2021-10-2
Genoa,74,ITA,1594.86499023,ITA-Serie A,2021-10-2
Bologna,77,ITA,1590.87854004,ITA-Serie A,2021-10-2
Udinese,79,ITA,1589.45568848,ITA-Serie A,2021-10-2
Verona,83,ITA,1578.2286377,ITA-Serie A,2021-10-2
Cagliari,87,ITA,1554.97973633,ITA-Serie A,2021-10-2
Empoli,88,ITA,1554.8293457,ITA-Serie A,2021-10-2
Spezia,92,ITA,1531.15441895,ITA-Serie A,2021-10-2
Venezia,97,ITA,1487.41992188,ITA-Serie A,2021-10-2
Salernitana,98,ITA,1460.10717773,ITA-Serie A,2021-10-2
Inter,8,ITA,1893.02429199,ITA-Serie A,2021-10-9
Juventus,12,ITA,1842.30480957,ITA-Serie A,2021-10-9
Napoli,15,ITA,1824.82458496,ITA-Serie A,2021-10-9
Atalanta,16,ITA,1821.52294922,ITA-Serie A,2021-10-9
Milan,17,ITA,1820.59570312,ITA-Serie A,2021-10-9
Roma,28,ITA,1757.47277832,ITA-Serie A,2021-10-9
Lazio,40,ITA,1711.15063477,ITA-Serie A,2021-10-9
Sassuolo,51,ITA,1675.80908203,ITA-Serie A,2021-10-9
Fiorentina,60,ITA,1645.96191406,ITA-Serie A,2021-10-9
Sampdoria,61,ITA,1639.90905762,ITA-Serie A,2021-10-9
Bologna,71,ITA,1608.85522461,ITA-Serie A,2021-10-9
Torino,76,ITA,1592.13427734,ITA-Serie A,2021-10-9
Udinese,77,ITA,1592.0637207,ITA-Serie A,2021-10-9
Verona,80,ITA,1589.74243164,ITA-Serie A,2021-10-9
Genoa,82,ITA,1584.39599609,ITA-Serie A,2021-10-9
Cagliari,87,ITA,1554.97973633,ITA-Serie A,2021-10-9
Empoli,88,ITA,1550.92541504,ITA-Serie A,2021-10-9
Spezia,94,ITA,1519.640625,ITA-Serie A,2021-10-9
Venezia,97,ITA,1487.41992188,ITA-Serie A,2021-10-9
Salernitana,98,ITA,1470.57617188,ITA-Serie A,2021-10-9
Inter,8,ITA,1893.02429199,ITA-Serie A,2021-10-16
Juventus,12,ITA,1842.30480957,ITA-Serie A,2021-10-16
Napoli,15,ITA,1824.82458496,ITA-Serie A,2021-10-16
Atalanta,16,ITA,1821.52294922,ITA-Serie A,2021-10-16
Milan,17,ITA,1820.59570312,ITA-Serie A,2021-10-16
Roma,28,ITA,1757.47277832,ITA-Serie A,2021-10-16
Lazio,40,ITA,1711.15063477,ITA-Serie A,2021-10-16
Sassuolo,51,ITA,1675.80908203,ITA-Serie A,2021-10-16
Fiorentina,60,ITA,1645.96191406,ITA-Serie A,2021-10-16
Sampdoria,61,ITA,1639.90905762,ITA-Serie A,2021-10-16
Bologna,71,ITA,1608.85522461,ITA-Serie A,2021-10-16
Torino,76,ITA,1592.13427734,ITA-Serie A,2021-10-16
Udinese,77,ITA,1592.0637207,ITA-Serie A,2021-10-16
Verona,80,ITA,1589.74243164,ITA-Serie A,2021-10-16
Genoa,82,ITA,1584.39599609,ITA-Serie A,2021-10-16
Cagliari,87,ITA,1554.97973633,ITA-Serie A,2021-10-16
Empoli,88,ITA,1550.92541504,ITA-Serie A,2021-10-16
Spezia,94,ITA,1519.640625,ITA-Serie A,2021-10-16
Venezia,97,ITA,1487.41992188,ITA-Serie A,2021-10-16
Salernitana,98,ITA,1470.57617188,ITA-Serie A,2021-10-16
Inter,10,ITA,1867.17358398,ITA-Serie A,2021-10-23
Juventus,14,ITA,1841.66479492,ITA-Serie A,2021-10-23
Napoli,17,ITA,1818.453125,ITA-Serie A,2021-10-23
Atalanta,18,ITA,1811.33105469,ITA-Serie A,2021-10-23
Milan,20,ITA,1805.48046875,ITA-Serie A,2021-10-23
Roma,38,ITA,1716.85754395,ITA-Serie A,2021-10-23
Lazio,39,ITA,1713.01489258,ITA-Serie A,2021-10-23
Sassuolo,55,ITA,1663.59936523,ITA-Serie A,2021-10-23
Fiorentina,67,ITA,1624.03393555,ITA-Serie A,2021-10-23
Sampdoria,69,ITA,1620.68737793,ITA-Serie A,2021-10-23
Bologna,75,ITA,1598.78198242,ITA-Serie A,2021-10-23
Torino,79,ITA,1585.79724121,ITA-Serie A,2021-10-23
Udinese,81,ITA,1580.61230469,ITA-Serie A,2021-10-23
Verona,82,ITA,1576.54797363,ITA-Serie A,2021-10-23
Genoa,85,ITA,1568.30883789,ITA-Serie A,2021-10-23
Cagliari,87,ITA,1557.14758301,ITA-Serie A,2021-10-23
Empoli,91,ITA,1535.20654297,ITA-Serie A,2021-10-23
Spezia,96,ITA,1510.16772461,ITA-Serie A,2021-10-23
Venezia,97,ITA,1487.82312012,ITA-Serie A,2021-10-23
Salernitana,98,ITA,1454.05334473,ITA-Serie A,2021-10-23
Inter,9,ITA,1868.42224121,ITA-Serie A,2021-10-30
Juventus,15,ITA,1830.40075684,ITA-Serie A,2021-10-30
Napoli,16,ITA,1820.9822998,ITA-Serie A,2021-10-30
Milan,17,ITA,1813.60314941,ITA-Serie A,2021-10-30
Atalanta,18,ITA,1811.13110352,ITA-Serie A,2021-10-30
Roma,36,ITA,1723.26220703,ITA-Serie A,2021-10-30
Lazio,43,ITA,1700.47070312,ITA-Serie A,2021-10-30
Sassuolo,52,ITA,1681.36218262,ITA-Serie A,2021-10-30
Fiorentina,65,ITA,1627.89099121,ITA-Serie A,2021-10-30
Sampdoria,69,ITA,1614.26623535,ITA-Serie A,2021-10-30
Verona,74,ITA,1595.49072266,ITA-Serie A,2021-10-30
Bologna,77,ITA,1588.91125488,ITA-Serie A,2021-10-30
Udinese,79,ITA,1586.09106445,ITA-Serie A,2021-10-30
Torino,81,ITA,1583.43054199,ITA-Serie A,2021-10-30
Genoa,86,ITA,1568.00427246,ITA-Serie A,2021-10-30
Cagliari,90,ITA,1543.21520996,ITA-Serie A,2021-10-30
Empoli,91,ITA,1541.9888916,ITA-Serie A,2021-10-30
Spezia,95,ITA,1510.47229004,ITA-Serie A,2021-10-30
Venezia,97,ITA,1472.94299316,ITA-Serie A,2021-10-30
Salernitana,98,ITA,1454.40356445,ITA-Serie A,2021-10-30
Inter,8,ITA,1875.74157715,ITA-Serie A,2021-11-6
Napoli,14,ITA,1828.42041016,ITA-Serie A,2021-11-6
Juventus,16,ITA,1824.02038574,ITA-Serie A,2021-11-6
Milan,17,ITA,1820.22912598,ITA-Serie A,2021-11-6
Atalanta,18,ITA,1809.66723633,ITA-Serie A,2021-11-6
Roma,39,ITA,1713.5300293,ITA-Serie A,2021-11-6
Lazio,42,ITA,1708.09094238,ITA-Serie A,2021-11-6
Sassuolo,54,ITA,1670.97155762,ITA-Serie A,2021-11-6
Fiorentina,62,ITA,1637.08898926,ITA-Serie A,2021-11-6
Verona,71,ITA,1610.2980957,ITA-Serie A,2021-11-6
Sampdoria,73,ITA,1602.97973633,ITA-Serie A,2021-11-6
Bologna,75,ITA,1598.89294434,ITA-Serie A,2021-11-6
Torino,76,ITA,1598.72229004,ITA-Serie A,2021-11-6
Udinese,79,ITA,1585.54003906,ITA-Serie A,2021-11-6
Genoa,85,ITA,1567.1348877,ITA-Serie A,2021-11-6
Empoli,88,ITA,1555.41650391,ITA-Serie A,2021-11-6
Cagliari,93,ITA,1537.2388916,ITA-Serie A,2021-11-6
Spezia,96,ITA,1505.27966309,ITA-Serie A,2021-11-6
Venezia,97,ITA,1478.78637695,ITA-Serie A,2021-11-6
Salernitana,98,ITA,1454.59155273,ITA-Serie A,2021-11-6
Inter,8,ITA,1875.37414551,ITA-Serie A,2021-11-13
Juventus,15,ITA,1827.06311035,ITA-Serie A,2021-11-13
Napoli,16,ITA,1822.06408691,ITA-Serie A,2021-11-13
Milan,17,ITA,1820.59667969,ITA-Serie A,2021-11-13
Atalanta,18,ITA,1812.57226562,ITA-Serie A,2021-11-13
Lazio,40,ITA,1711.7388916,ITA-Serie A,2021-11-13
Roma,45,ITA,1700.76074219,ITA-Serie A,2021-11-13
Sassuolo,55,ITA,1661.84375,ITA-Serie A,2021-11-13
Fiorentina,63,ITA,1634.04626465,ITA-Serie A,2021-11-13
Verona,70,ITA,1616.65441895,ITA-Serie A,2021-11-13
Bologna,71,ITA,1608.0579834,ITA-Serie A,2021-11-13
Udinese,76,ITA,1594.66784668,ITA-Serie A,2021-11-13
Sampdoria,77,ITA,1593.81481934,ITA-Serie A,2021-11-13
Torino,79,ITA,1589.4934082,ITA-Serie A,2021-11-13
Genoa,85,ITA,1567.1348877,ITA-Serie A,2021-11-13
Empoli,88,ITA,1555.41650391,ITA-Serie A,2021-11-13
Cagliari,93,ITA,1534.3338623,ITA-Serie A,2021-11-13
Spezia,95,ITA,1514.50854492,ITA-Serie A,2021-11-13
Venezia,97,ITA,1491.55566406,ITA-Serie A,2021-11-13
Salernitana,98,ITA,1450.94360352,ITA-Serie A,2021-11-13
Inter,8,ITA,1875.37414551,ITA-Serie A,2021-11-20
Juventus,15,ITA,1827.06311035,ITA-Serie A,2021-11-20
Napoli,16,ITA,1822.06408691,ITA-Serie A,2021-11-20
Milan,17,ITA,1820.59667969,ITA-Serie A,2021-11-20
Atalanta,18,ITA,1812.57226562,ITA-Serie A,2021-11-20
Lazio,39,ITA,1711.7388916,ITA-Serie A,2021-11-20
Roma,45,ITA,1700.76074219,ITA-Serie A,2021-11-20
Sassuolo,55,ITA,1661.84375,ITA-Serie A,2021-11-20
Fiorentina,63,ITA,1634.04626465,ITA-Serie A,2021-11-20
Verona,70,ITA,1616.65441895,ITA-Serie A,2021-11-20
Bologna,71,ITA,1608.0579834,ITA-Serie A,2021-11-20
Udinese,77,ITA,1594.66784668,ITA-Serie A,2021-11-20
Sampdoria,78,ITA,1593.81481934,ITA-Serie A,2021-11-20
Torino,80,ITA,1589.4934082,ITA-Serie A,2021-11-20
Genoa,85,ITA,1567.1348877,ITA-Serie A,2021-11-20
Empoli,88,ITA,1555.41650391,ITA-Serie A,2021-11-20
Cagliari,93,ITA,1534.3338623,ITA-Serie A,2021-11-20
Spezia,95,ITA,1514.50854492,ITA-Serie A,2021-11-20
Venezia,97,ITA,1491.55566406,ITA-Serie A,2021-11-20
Salernitana,98,ITA,1450.94360352,ITA-Serie A,2021-11-20
Inter,7,ITA,1886.46130371,ITA-Serie A,2021-11-27
Juventus,12,ITA,1830.30847168,ITA-Serie A,2021-11-27
Milan,15,ITA,1822.5020752,ITA-Serie A,2021-11-27
Atalanta,17,ITA,1815.01818848,ITA-Serie A,2021-11-27
Napoli,18,ITA,1804.96008301,ITA-Serie A,2021-11-27
Roma,37,ITA,1715.82104492,ITA-Serie A,2021-11-27
Lazio,38,ITA,1715.51574707,ITA-Serie A,2021-11-27
Sassuolo,56,ITA,1659.38952637,ITA-Serie A,2021-11-27
Fiorentina,58,ITA,1647.74890137,ITA-Serie A,2021-11-27
Verona,66,ITA,1624.12011719,ITA-Serie A,2021-11-27
Sampdoria,72,ITA,1603.72033691,ITA-Serie A,2021-11-27
Torino,74,ITA,1598.71911621,ITA-Serie A,2021-11-27
Bologna,77,ITA,1598.2244873,ITA-Serie A,2021-11-27
Udinese,80,ITA,1589.70678711,ITA-Serie A,2021-11-27
Genoa,86,ITA,1561.42797852,ITA-Serie A,2021-11-27
Empoli,89,ITA,1552.21533203,ITA-Serie A,2021-11-27
Cagliari,91,ITA,1537.24365234,ITA-Serie A,2021-11-27
Spezia,95,ITA,1513.90966797,ITA-Serie A,2021-11-27
Venezia,96,ITA,1505.65368652,ITA-Serie A,2021-11-27
Salernitana,98,ITA,1449.11157227,ITA-Serie A,2021-11-27
Inter,8,ITA,1890.22033691,ITA-Serie A,2021-12-4
Atalanta,14,ITA,1827.39562988,ITA-Serie A,2021-12-4
Juventus,16,ITA,1823.31921387,ITA-Serie A,2021-12-4
Napoli,17,ITA,1811.77099609,ITA-Serie A,2021-12-4
Milan,18,ITA,1810.30541992,ITA-Serie A,2021-12-4
Roma,39,ITA,1710.20507812,ITA-Serie A,2021-12-4
Lazio,44,ITA,1701.73352051,ITA-Serie A,2021-12-4
Sassuolo,52,ITA,1680.25390625,ITA-Serie A,2021-12-4
Fiorentina,59,ITA,1647.34509277,ITA-Serie A,2021-12-4
Bologna,69,ITA,1614.84655762,ITA-Serie A,2021-12-4
Verona,70,ITA,1610.38989258,ITA-Serie A,2021-12-4
Sampdoria,73,ITA,1605.25378418,ITA-Serie A,2021-12-4
Torino,79,ITA,1592.46826172,ITA-Serie A,2021-12-4
Udinese,80,ITA,1591.99963379,ITA-Serie A,2021-12-4
Empoli,86,ITA,1563.64709473,ITA-Serie A,2021-12-4
Genoa,87,ITA,1557.4387207,ITA-Serie A,2021-12-4
Cagliari,89,ITA,1540.53271484,ITA-Serie A,2021-12-4
Spezia,95,ITA,1505.62561035,ITA-Serie A,2021-12-4
Venezia,96,ITA,1500.41467285,ITA-Serie A,2021-12-4
Salernitana,98,ITA,1446.61206055,ITA-Serie A,2021-12-4
Inter,7,ITA,1884.58911133,ITA-Serie A,2021-12-11
Juventus,15,ITA,1821.63903809,ITA-Serie A,2021-12-11
Atalanta,16,ITA,1818.10668945,ITA-Serie A,2021-12-11
Napoli,17,ITA,1802.21582031,ITA-Serie A,2021-12-11
Milan,18,ITA,1800.96166992,ITA-Serie A,2021-12-11
Roma,41,ITA,1699.79748535,ITA-Serie A,2021-12-11
Lazio,42,ITA,1699.02246094,ITA-Serie A,2021-12-11
Sassuolo,53,ITA,1670.33312988,ITA-Serie A,2021-12-11
Fiorentina,60,ITA,1649.40197754,ITA-Serie A,2021-12-11
Verona,72,ITA,1610.43908691,ITA-Serie A,2021-12-11
Sampdoria,76,ITA,1601.00183105,ITA-Serie A,2021-12-11
Bologna,77,ITA,1600.34814453,ITA-Serie A,2021-12-11
Torino,83,ITA,1585.79821777,ITA-Serie A,2021-12-11
Udinese,84,ITA,1574.61450195,ITA-Serie A,2021-12-11
Empoli,85,ITA,1568.59082031,ITA-Serie A,2021-12-11
Genoa,90,ITA,1537.28210449,ITA-Serie A,2021-12-11
Cagliari,91,ITA,1534.76123047,ITA-Serie A,2021-12-11
Spezia,95,ITA,1503.10498047,ITA-Serie A,2021-12-11
Venezia,96,ITA,1487.9239502,ITA-Serie A,2021-12-11
Salernitana,98,ITA,1438.77148438,ITA-Serie A,2021-12-11
Inter,7,ITA,1889.41247559,ITA-Serie A,2021-12-18
Atalanta,14,ITA,1822.00793457,ITA-Serie A,2021-12-18
Juventus,15,ITA,1814.69458008,ITA-Serie A,2021-12-18
Milan,17,ITA,1795.97558594,ITA-Serie A,2021-12-18
Napoli,18,ITA,1788.01367188,ITA-Serie A,2021-12-18
Roma,40,ITA,1703.86132812,ITA-Serie A,2021-12-18
Lazio,42,ITA,1696.40869141,ITA-Serie A,2021-12-18
Sassuolo,51,ITA,1678.0111084,ITA-Serie A,2021-12-18
Fiorentina,58,ITA,1654.98095703,ITA-Serie A,2021-12-18
Verona,74,ITA,1606.5378418,ITA-Serie A,2021-12-18
Sampdoria,75,ITA,1601.00183105,ITA-Serie A,2021-12-18
Torino,78,ITA,1593.13354492,ITA-Serie A,2021-12-18
Bologna,79,ITA,1593.01293945,ITA-Serie A,2021-12-18
Empoli,84,ITA,1582.79296875,ITA-Serie A,2021-12-18
Udinese,85,ITA,1579.60046387,ITA-Serie A,2021-12-18
Cagliari,91,ITA,1532.23132324,ITA-Serie A,2021-12-18
Genoa,92,ITA,1532.21777344,ITA-Serie A,2021-12-18
Spezia,95,ITA,1499.0411377,ITA-Serie A,2021-12-18
Venezia,96,ITA,1494.8684082,ITA-Serie A,2021-12-18
Salernitana,98,ITA,1430.89916992,ITA-Serie A,2021-12-18
Inter,7,ITA,1891.26049805,ITA-Serie A,2021-12-25
Juventus,13,ITA,1822.45349121,ITA-Serie A,2021-12-25
Atalanta,17,ITA,1795.95849609,ITA-Serie A,2021-12-25
Milan,18,ITA,1792.42285156,ITA-Serie A,2021-12-25
Napoli,20,ITA,1781.73010254,ITA-Serie A,2021-12-25
Roma,38,ITA,1719.67724609,ITA-Serie A,2021-12-25
Lazio,40,ITA,1702.18359375,ITA-Serie A,2021-12-25
Sassuolo,59,ITA,1659.38562012,ITA-Serie A,2021-12-25
Fiorentina,61,ITA,1654.02624512,ITA-Serie A,2021-12-25
Bologna,73,ITA,1606.64489746,ITA-Serie A,2021-12-25
Sampdoria,75,ITA,1601.48388672,ITA-Serie A,2021-12-25
Verona,76,ITA,1599.70996094,ITA-Serie A,2021-12-25
Torino,77,ITA,1598.7713623,ITA-Serie A,2021-12-25
Udinese,79,ITA,1595.20129395,ITA-Serie A,2021-12-25
Empoli,85,ITA,1575.8338623,ITA-Serie A,2021-12-25
Genoa,90,ITA,1538.1574707,ITA-Serie A,2021-12-25
Spezia,94,ITA,1515.83654785,ITA-Serie A,2021-12-25
Cagliari,95,ITA,1514.16186523,ITA-Serie A,2021-12-25
Venezia,97,ITA,1492.90527344,ITA-Serie A,2021-12-25
Salernitana,98,ITA,1430.89916992,ITA-Serie A,2021-12-25
Inter,7,ITA,1891.26049805,ITA-Serie A,2022-1-1
Juventus,13,ITA,1822.45349121,ITA-Serie A,2022-1-1
Atalanta,18,ITA,1795.95849609,ITA-Serie A,2022-1-1
Milan,19,ITA,1792.42285156,ITA-Serie A,2022-1-1
Napoli,20,ITA,1781.73010254,ITA-Serie A,2022-1-1
Roma,38,ITA,1719.67724609,ITA-Serie A,2022-1-1
Lazio,41,ITA,1702.18359375,ITA-Serie A,2022-1-1
Sassuolo,59,ITA,1659.38562012,ITA-Serie A,2022-1-1
Fiorentina,60,ITA,1654.02624512,ITA-Serie A,2022-1-1
Bologna,72,ITA,1606.64489746,ITA-Serie A,2022-1-1
Sampdoria,74,ITA,1601.48388672,ITA-Serie A,2022-1-1
Verona,75,ITA,1599.70996094,ITA-Serie A,2022-1-1
Torino,76,ITA,1598.7713623,ITA-Serie A,2022-1-1
Udinese,79,ITA,1595.20129395,ITA-Serie A,2022-1-1
Empoli,85,ITA,1575.8338623,ITA-Serie A,2022-1-1
Genoa,90,ITA,1538.1574707,ITA-Serie A,2022-1-1
Spezia,94,ITA,1515.83654785,ITA-Serie A,2022-1-1
Cagliari,95,ITA,1514.16186523,ITA-Serie A,2022-1-1
Venezia,97,ITA,1492.90527344,ITA-Serie A,2022-1-1
Salernitana,98,ITA,1430.89916992,ITA-Serie A,2022-1-1
Inter,7,ITA,1891.26049805,ITA-Serie A,2022-1-8
Juventus,13,ITA,1820.46813965,ITA-Serie A,2022-1-8
Milan,18,ITA,1799.96875,ITA-Serie A,2022-1-8
Atalanta,19,ITA,1795.95849609,ITA-Serie A,2022-1-8
Napoli,20,ITA,1783.71557617,ITA-Serie A,2022-1-8
Roma,39,ITA,1712.13134766,ITA-Serie A,2022-1-8
Lazio,45,ITA,1697.98376465,ITA-Serie A,2022-1-8
Sassuolo,58,ITA,1655.3079834,ITA-Serie A,2022-1-8
Fiorentina,59,ITA,1654.02624512,ITA-Serie A,2022-1-8
Bologna,72,ITA,1606.64489746,ITA-Serie A,2022-1-8
Verona,73,ITA,1606.33129883,ITA-Serie A,2022-1-8
Torino,76,ITA,1598.7713623,ITA-Serie A,2022-1-8
Udinese,78,ITA,1595.20129395,ITA-Serie A,2022-1-8
Sampdoria,79,ITA,1590.53222656,ITA-Serie A,2022-1-8
Empoli,84,ITA,1580.03369141,ITA-Serie A,2022-1-8
Genoa,89,ITA,1542.23510742,ITA-Serie A,2022-1-8
Cagliari,93,ITA,1525.11352539,ITA-Serie A,2022-1-8
Spezia,95,ITA,1509.21520996,ITA-Serie A,2022-1-8
Venezia,97,ITA,1492.90527344,ITA-Serie A,2022-1-8
Salernitana,98,ITA,1430.89916992,ITA-Serie A,2022-1-8
Inter,7,ITA,1894.32958984,ITA-Serie A,2022-1-15
Juventus,14,ITA,1826.31835938,ITA-Serie A,2022-1-15
Milan,16,ITA,1803.96960449,ITA-Serie A,2022-1-15
Atalanta,17,ITA,1803.7364502,ITA-Serie A,2022-1-15
Napoli,20,ITA,1786.81030273,ITA-Serie A,2022-1-15
Roma,41,ITA,1706.28112793,ITA-Serie A,2022-1-15
Lazio,44,ITA,1694.91467285,ITA-Serie A,2022-1-15
Sassuolo,54,ITA,1668.60522461,ITA-Serie A,2022-1-15
Fiorentina,64,ITA,1636.32165527,ITA-Serie A,2022-1-15
Torino,69,ITA,1616.47607422,ITA-Serie A,2022-1-15
Bologna,75,ITA,1597.21838379,ITA-Serie A,2022-1-15
Verona,79,ITA,1593.25073242,ITA-Serie A,2022-1-15
Sampdoria,81,ITA,1587.4375,ITA-Serie A,2022-1-15
Udinese,82,ITA,1587.42333984,ITA-Serie A,2022-1-15
Empoli,85,ITA,1566.7364502,ITA-Serie A,2022-1-15
Cagliari,90,ITA,1534.54003906,ITA-Serie A,2022-1-15
Genoa,91,ITA,1532.55603027,ITA-Serie A,2022-1-15
Spezia,95,ITA,1518.89440918,ITA-Serie A,2022-1-15
Venezia,97,ITA,1488.90441895,ITA-Serie A,2022-1-15
Salernitana,98,ITA,1443.97961426,ITA-Serie A,2022-1-15
Inter,7,ITA,1892.44128418,ITA-Serie A,2022-1-22
Juventus,13,ITA,1829.89538574,ITA-Serie A,2022-1-22
Atalanta,17,ITA,1805.62463379,ITA-Serie A,2022-1-22
Napoli,18,ITA,1792.51220703,ITA-Serie A,2022-1-22
Milan,20,ITA,1788.91809082,ITA-Serie A,2022-1-22
Roma,39,ITA,1709.76306152,ITA-Serie A,2022-1-22
Lazio,44,ITA,1700.13061523,ITA-Serie A,2022-1-22
Sassuolo,57,ITA,1653.71728516,ITA-Serie A,2022-1-22
Fiorentina,61,ITA,1648.42126465,ITA-Serie A,2022-1-22
Torino,67,ITA,1624.36645508,ITA-Serie A,2022-1-22
Verona,72,ITA,1615.07226562,ITA-Serie A,2022-1-22
Bologna,80,ITA,1584.58300781,ITA-Serie A,2022-1-22
Udinese,81,ITA,1583.84631348,ITA-Serie A,2022-1-22
Sampdoria,82,ITA,1579.54711914,ITA-Serie A,2022-1-22
Empoli,86,ITA,1565.20471191,ITA-Serie A,2022-1-22
Spezia,90,ITA,1533.94592285,ITA-Serie A,2022-1-22
Cagliari,91,ITA,1531.0579834,ITA-Serie A,2022-1-22
Genoa,93,ITA,1520.4564209,ITA-Serie A,2022-1-22
Venezia,97,ITA,1490.4362793,ITA-Serie A,2022-1-22
Salernitana,98,ITA,1438.76379395,ITA-Serie A,2022-1-22
Inter,7,ITA,1893.47155762,ITA-Serie A,2022-1-29
Juventus,14,ITA,1829.3729248,ITA-Serie A,2022-1-29
Atalanta,17,ITA,1803.28234863,ITA-Serie A,2022-1-29
Napoli,19,ITA,1794.87268066,ITA-Serie A,2022-1-29
Milan,20,ITA,1789.44055176,ITA-Serie A,2022-1-29
Roma,35,ITA,1716.47619629,ITA-Serie A,2022-1-29
Lazio,44,ITA,1702.47290039,ITA-Serie A,2022-1-29
Sassuolo,57,ITA,1653.52905273,ITA-Serie A,2022-1-29
Fiorentina,61,ITA,1645.76501465,ITA-Serie A,2022-1-29
Torino,68,ITA,1624.5546875,ITA-Serie A,2022-1-29
Verona,72,ITA,1615.07226562,ITA-Serie A,2022-1-29
Bologna,80,ITA,1584.58300781,ITA-Serie A,2022-1-29
Udinese,81,ITA,1582.67687988,ITA-Serie A,2022-1-29
Sampdoria,85,ITA,1571.08361816,ITA-Serie A,2022-1-29
Empoli,86,ITA,1558.49157715,ITA-Serie A,2022-1-29
Spezia,88,ITA,1542.40942383,ITA-Serie A,2022-1-29
Cagliari,91,ITA,1533.7142334,ITA-Serie A,2022-1-29
Genoa,94,ITA,1521.62573242,ITA-Serie A,2022-1-29
Venezia,97,ITA,1489.40600586,ITA-Serie A,2022-1-29
Salernitana,98,ITA,1436.40332031,ITA-Serie A,2022-1-29
Inter,7,ITA,1893.47155762,ITA-Serie A,2022-2-5
Juventus,14,ITA,1829.3729248,ITA-Serie A,2022-2-5
Atalanta,17,ITA,1803.28234863,ITA-Serie A,2022-2-5
Napoli,19,ITA,1794.87268066,ITA-Serie A,2022-2-5
Milan,20,ITA,1789.44055176,ITA-Serie A,2022-2-5
Roma,35,ITA,1716.47619629,ITA-Serie A,2022-2-5
Lazio,45,ITA,1702.47290039,ITA-Serie A,2022-2-5
Sassuolo,57,ITA,1653.52905273,ITA-Serie A,2022-2-5
Fiorentina,61,ITA,1645.76501465,ITA-Serie A,2022-2-5
Torino,68,ITA,1624.5546875,ITA-Serie A,2022-2-5
Verona,72,ITA,1615.07226562,ITA-Serie A,2022-2-5
Bologna,80,ITA,1584.58300781,ITA-Serie A,2022-2-5
Udinese,81,ITA,1582.67687988,ITA-Serie A,2022-2-5
Sampdoria,83,ITA,1571.08361816,ITA-Serie A,2022-2-5
Empoli,86,ITA,1558.49157715,ITA-Serie A,2022-2-5
Spezia,88,ITA,1542.40942383,ITA-Serie A,2022-2-5
Cagliari,91,ITA,1533.7142334,ITA-Serie A,2022-2-5
Genoa,94,ITA,1521.62573242,ITA-Serie A,2022-2-5
Venezia,97,ITA,1489.40600586,ITA-Serie A,2022-2-5
Salernitana,98,ITA,1436.40332031,ITA-Serie A,2022-2-5
Inter,7,ITA,1882.1784668,ITA-Serie A,2022-2-12
Juventus,13,ITA,1833.50146484,ITA-Serie A,2022-2-12
Milan,17,ITA,1800.73364258,ITA-Serie A,2022-2-12
Napoli,18,ITA,1798.1027832,ITA-Serie A,2022-2-12
Atalanta,20,ITA,1788.53271484,ITA-Serie A,2022-2-12
Lazio,37,ITA,1714.81054688,ITA-Serie A,2022-2-12
Roma,39,ITA,1710.88842773,ITA-Serie A,2022-2-12
Sassuolo,62,ITA,1634.89416504,ITA-Serie A,2022-2-12
Fiorentina,63,ITA,1633.42736816,ITA-Serie A,2022-2-12
Torino,70,ITA,1612.56750488,ITA-Serie A,2022-2-12
Verona,72,ITA,1610.94372559,ITA-Serie A,2022-2-12
Udinese,77,ITA,1594.6640625,ITA-Serie A,2022-2-12
Sampdoria,79,ITA,1589.71850586,ITA-Serie A,2022-2-12
Bologna,81,ITA,1583.16870117,ITA-Serie A,2022-2-12
Empoli,86,ITA,1559.90588379,ITA-Serie A,2022-2-12
